,area_fips,area_title_2020,agglvl_title_2020,annual_avg_estabs_count_2020,annual_avg_emplvl_2020,total_annual_wages_2020,taxable_annual_wages_2020,annual_contributions_2020,annual_avg_wkly_wage_2020,avg_annual_pay_2020,oty_annual_avg_estabs_count_chg_2020,oty_annual_avg_estabs_count_pct_chg_2020,oty_annual_avg_emplvl_chg_2020,oty_annual_avg_emplvl_pct_chg_2020,oty_total_annual_wages_chg_2020,oty_total_annual_wages_pct_chg_2020,oty_taxable_annual_wages_chg_2020,oty_taxable_annual_wages_pct_chg_2020,oty_annual_contributions_chg_2020,oty_annual_contributions_pct_chg_2020,oty_annual_avg_wkly_wage_chg_2020,oty_annual_avg_wkly_wage_pct_chg_2020,oty_avg_annual_pay_chg_2020,oty_avg_annual_pay_pct_chg_2020,area_title_2021,agglvl_title_2021,annual_avg_estabs_count_2021,annual_avg_emplvl_2021,total_annual_wages_2021,taxable_annual_wages_2021,annual_contributions_2021,annual_avg_wkly_wage_2021,avg_annual_pay_2021,oty_annual_avg_estabs_count_chg_2021,oty_annual_avg_estabs_count_pct_chg_2021,oty_annual_avg_emplvl_chg_2021,oty_annual_avg_emplvl_pct_chg_2021,oty_total_annual_wages_chg_2021,oty_total_annual_wages_pct_chg_2021,oty_taxable_annual_wages_chg_2021,oty_taxable_annual_wages_pct_chg_2021,oty_annual_contributions_chg_2021,oty_annual_contributions_pct_chg_2021,oty_annual_avg_wkly_wage_chg_2021,oty_annual_avg_wkly_wage_pct_chg_2021,oty_avg_annual_pay_chg_2021,oty_avg_annual_pay_pct_chg_2021,area_title_2022,agglvl_title_2022,annual_avg_estabs_count_2022,annual_avg_emplvl_2022,total_annual_wages_2022,taxable_annual_wages_2022,annual_contributions_2022,annual_avg_wkly_wage_2022,avg_annual_pay_2022,oty_annual_avg_estabs_count_chg_2022,oty_annual_avg_estabs_count_pct_chg_2022,oty_annual_avg_emplvl_chg_2022,oty_annual_avg_emplvl_pct_chg_2022,oty_total_annual_wages_chg_2022,oty_total_annual_wages_pct_chg_2022,oty_taxable_annual_wages_chg_2022,oty_taxable_annual_wages_pct_chg_2022,oty_annual_contributions_chg_2022,oty_annual_contributions_pct_chg_2022,oty_annual_avg_wkly_wage_chg_2022,oty_annual_avg_wkly_wage_pct_chg_2022,oty_avg_annual_pay_chg_2022,oty_avg_annual_pay_pct_chg_2022
3301,72113,"Ponce Municipio, Puerto Rico","County, Total Covered",2173,42939,1084551428,208322917,5276850,486,25258,-79,-3.5,-2764,-6.0,-21548486,-1.9,-11648294,-5.3,-695761,-11.6,21,4.5,1056,4.4,"Ponce Municipio, Puerto Rico","County, Total Covered",2225,45460,1165357014,231716935,6311076,493,25635,52,2.4,2521,5.9,80805586,7.5,23394018,11.2,1034226,19.6,7,1.4,377,1.5,"Ponce Municipio, Puerto Rico","County, Total Covered",2338,46629,1312154965,229833120,7502144,541,28140,113,5.1,1169,2.6,146797951,12.6,-1883815,-0.8,1191068,18.9,48,9.7,2505,9.8
3302,72115,"Quebradillas Municipio, Puerto Rico","County, Total Covered",226,2093,40948325,9850668,273305,376,19564,-5,-2.2,-62,-2.9,603597,1.5,138024,1.4,-30656,-10.1,16,4.4,838,4.5,"Quebradillas Municipio, Puerto Rico","County, Total Covered",233,2254,44816694,11565309,363698,382,19881,7,3.1,161,7.7,3868369,9.4,1714641,17.4,90393,33.1,6,1.6,317,1.6,"Quebradillas Municipio, Puerto Rico","County, Total Covered",252,2399,51368305,12479279,429845,412,21412,19,8.2,145,6.4,6551611,14.6,913970,7.9,66147,18.2,30,7.9,1531,7.7
3303,72117,"Rincon Municipio, Puerto Rico","County, Total Covered",191,1759,36710210,9795711,314467,401,20872,-2,-1.0,-119,-6.3,-1311898,-3.5,-200764,-2.0,-17703,-5.3,12,3.1,624,3.1,"Rincon Municipio, Puerto Rico","County, Total Covered",210,2068,44008647,12073529,426299,409,21281,19,9.9,309,17.6,7298437,19.9,2277818,23.3,111832,35.6,8,2.0,409,2.0,"Rincon Municipio, Puerto Rico","County, Total Covered",236,2285,51637137,13079098,530782,435,22598,26,12.4,217,10.5,7628490,17.3,1005569,8.3,104483,24.5,26,6.4,1317,6.2
3304,72119,"Rio Grande Municipio, Puerto Rico","County, Total Covered",339,4593,109115764,27472708,862210,457,23757,2,0.6,-426,-8.5,-9811508,-8.3,-1657646,-5.7,-127543,-12.9,1,0.2,59,0.2,"Rio Grande Municipio, Puerto Rico","County, Total Covered",361,5048,131316324,31441580,1098009,500,26015,22,6.5,455,9.9,22200560,20.3,3968872,14.4,235799,27.3,43,9.4,2258,9.5,"Rio Grande Municipio, Puerto Rico","County, Total Covered",378,5616,154614453,40517866,1645295,529,27531,17,4.7,568,11.3,23298129,17.7,9076286,28.9,547286,49.8,29,5.8,1516,5.8
3305,72121,"Sabana Grande Municipio, Puerto Rico","County, Total Covered",196,3188,62653001,17041715,575753,378,19651,-3,-1.5,-69,-2.1,969693,1.6,383323,2.3,-33005,-5.4,14,3.8,713,3.8,"Sabana Grande Municipio, Puerto Rico","County, Total Covered",203,3298,67900354,17681930,593299,396,20589,7,3.6,110,3.5,5247353,8.4,640215,3.8,17546,3.0,18,4.8,938,4.8,"Sabana Grande Municipio, Puerto Rico","County, Total Covered",211,3387,75772886,17202426,605262,430,22372,8,3.9,89,2.7,7872532,11.6,-479504,-2.7,11963,2.0,34,8.6,1783,8.7
3306,72123,"Salinas Municipio, Puerto Rico","County, Total Covered",206,3259,87509533,14014577,503965,516,26854,-1,-0.5,-185,-5.4,2041361,2.4,-1144970,-7.6,-33310,-6.2,39,8.2,2038,8.2,"Salinas Municipio, Puerto Rico","County, Total Covered",212,3495,89597884,16038704,561867,493,25637,6,2.9,236,7.2,2088351,2.4,2024127,14.4,57902,11.5,-23,-4.5,-1217,-4.5,"Salinas Municipio, Puerto Rico","County, Total Covered",229,3594,100899348,16733577,574717,540,28074,17,8.0,99,2.8,11301464,12.6,694873,4.3,12850,2.3,47,9.5,2437,9.5
3307,72125,"San German Municipio, Puerto Rico","County, Total Covered",372,7292,166953394,37305570,1267070,440,22895,-10,-2.6,-240,-3.2,495821,0.3,-314724,-0.8,-28416,-2.2,15,3.5,794,3.6,"San German Municipio, Puerto Rico","County, Total Covered",385,7632,174417516,40727287,1343701,440,22855,13,3.5,340,4.7,7464122,4.5,3421717,9.2,76631,6.0,0,0.0,-40,-0.2,"San German Municipio, Puerto Rico","County, Total Covered",398,7812,190330500,40988247,1479294,469,24363,13,3.4,180,2.4,15912984,9.1,260960,0.6,135593,10.1,29,6.6,1508,6.6
3308,72127,"San Juan Municipio, Puerto Rico","County, Total Covered",10956,225955,8120263934,1238399248,31610966,691,35937,-227,-2.0,-16888,-7.0,-197430062,-2.4,-106711378,-7.9,-5315313,-14.4,32,4.9,1686,4.9,"San Juan Municipio, Puerto Rico","County, Total Covered",11344,234828,8722137540,1360810338,38210249,714,37143,388,3.5,8873,3.9,601873606,7.4,122411090,9.9,6599283,20.9,23,3.3,1206,3.4,"San Juan Municipio, Puerto Rico","County, Total Covered",12030,247638,9627143227,1376240708,43601054,748,38876,686,6.0,12810,5.5,905005687,10.4,15430370,1.1,5390805,14.1,34,4.8,1733,4.7
3309,72129,"San Lorenzo Municipio, Puerto Rico","County, Total Covered",273,3418,74595570,18314087,497197,420,21823,3,1.1,-65,-1.9,1275614,1.7,-719786,-3.8,-46808,-8.6,15,3.7,770,3.7,"San Lorenzo Municipio, Puerto Rico","County, Total Covered",282,4344,124755723,24728034,662231,552,28717,9,3.3,926,27.1,50160153,67.2,6413947,35.0,165034,33.2,132,31.4,6894,31.6,"San Lorenzo Municipio, Puerto Rico","County, Total Covered",302,4647,140974040,26991520,785318,583,30339,20,7.1,303,7.0,16218317,13.0,2263486,9.2,123087,18.6,31,5.6,1622,5.6
3310,72131,"San Sebastian Municipio, Puerto Rico","County, Total Covered",561,4782,89362699,25544874,699410,359,18686,-17,-2.9,-404,-7.8,-3793061,-4.1,-1631335,-6.0,-116683,-14.3,14,4.1,723,4.0,"San Sebastian Municipio, Puerto Rico","County, Total Covered",584,5453,101843160,32102592,1029208,359,18675,23,4.1,671,14.0,12480461,14.0,6557718,25.7,329798,47.2,0,0.0,-11,-0.1,"San Sebastian Municipio, Puerto Rico","County, Total Covered",641,5917,120305023,34926564,1239277,391,20331,57,9.8,464,8.5,18461863,18.1,2823972,8.8,210069,20.4,32,8.9,1656,8.9
3311,72133,"Santa Isabel Municipio, Puerto Rico","County, Total Covered",218,6101,135889002,36874298,954942,428,22275,10,4.8,-93,-1.5,807662,0.6,-120921,-0.3,-81736,-7.9,9,2.1,467,2.1,"Santa Isabel Municipio, Puerto Rico","County, Total Covered",230,6228,144494534,39908876,1043833,446,23200,12,5.5,127,2.1,8605532,6.3,3034578,8.2,88891,9.3,18,4.2,925,4.2,"Santa Isabel Municipio, Puerto Rico","County, Total Covered",248,6150,165659681,31937969,1214130,518,26936,18,7.8,-78,-1.3,21165147,14.6,-7970907,-20.0,170297,16.3,72,16.1,3736,16.1
3312,72135,"Toa Alta Municipio, Puerto Rico","County, Total Covered",375,3593,78980032,19878104,575761,423,21984,6,1.6,148,4.3,4042361,5.4,435991,2.2,5728,1.0,5,1.2,228,1.0,"Toa Alta Municipio, Puerto Rico","County, Total Covered",396,3861,88339872,22420307,703120,440,22883,21,5.6,268,7.5,9359840,11.9,2542203,12.8,127359,22.1,17,4.0,899,4.1,"Toa Alta Municipio, Puerto Rico","County, Total Covered",429,4107,100538233,24033563,774341,471,24477,33,8.3,246,6.4,12198361,13.8,1613256,7.2,71221,10.1,31,7.0,1594,7.0
3313,72137,"Toa Baja Municipio, Puerto Rico","County, Total Covered",689,12272,305775789,79255008,2040621,479,24916,-17,-2.4,-471,-3.7,4359384,1.4,-1232999,-1.5,-217407,-9.6,24,5.3,1262,5.3,"Toa Baja Municipio, Puerto Rico","County, Total Covered",726,12940,345432995,86283825,2156222,513,26694,37,5.4,668,5.4,39657206,13.0,7028817,8.9,115601,5.7,34,7.1,1778,7.1,"Toa Baja Municipio, Puerto Rico","County, Total Covered",782,13620,383086065,85937743,2576481,541,28126,56,7.7,680,5.3,37653070,10.9,-346082,-0.4,420259,19.5,28,5.5,1432,5.4
3314,72139,"Trujillo Alto Municipio, Puerto Rico","County, Total Covered",561,9985,192839441,47660710,1167378,371,19313,-11,-1.9,-278,-2.7,251724,0.1,-1896786,-3.8,-90214,-7.2,10,2.8,547,2.9,"Trujillo Alto Municipio, Puerto Rico","County, Total Covered",586,10238,210454165,50778897,1318950,395,20555,25,4.5,253,2.5,17614724,9.1,3118187,6.5,151572,13.0,24,6.5,1242,6.4,"Trujillo Alto Municipio, Puerto Rico","County, Total Covered",620,10404,229315991,51461543,1462397,424,22041,34,5.8,166,1.6,18861826,9.0,682646,1.3,143447,10.9,29,7.3,1486,7.2
3315,72141,"Utuado Municipio, Puerto Rico","County, Total Covered",263,3455,74828889,10411441,280586,417,21658,-7,-2.6,-129,-3.6,-870824,-1.2,-379042,-3.5,-14362,-4.9,11,2.7,533,2.5,"Utuado Municipio, Puerto Rico","County, Total Covered",278,3528,79689077,12606478,342694,434,22587,15,5.7,73,2.1,4860188,6.5,2195037,21.1,62108,22.1,17,4.1,929,4.3,"Utuado Municipio, Puerto Rico","County, Total Covered",304,3710,89207102,13805784,427214,462,24047,26,9.4,182,5.2,9518025,11.9,1199306,9.5,84520,24.7,28,6.5,1460,6.5
3316,72143,"Vega Alta Municipio, Puerto Rico","County, Total Covered",322,4229,105341383,24964603,685905,479,24908,-6,-1.8,-172,-3.9,1968854,1.9,-884986,-3.4,-28521,-4.0,27,6.0,1420,6.0,"Vega Alta Municipio, Puerto Rico","County, Total Covered",328,3945,101765454,23493012,653622,496,25798,6,1.9,-284,-6.7,-3575929,-3.4,-1471591,-5.9,-32283,-4.7,17,3.5,890,3.6,"Vega Alta Municipio, Puerto Rico","County, Total Covered",345,4111,112479290,23492965,703220,526,27363,17,5.2,166,4.2,10713836,10.5,-47,0.0,49598,7.6,30,6.0,1565,6.1
3317,72145,"Vega Baja Municipio, Puerto Rico","County, Total Covered",465,7549,203883580,44192029,1118970,519,27010,-6,-1.3,-211,-2.7,-7875861,-3.7,-1490013,-3.3,-148252,-11.7,-6,-1.1,-279,-1.0,"Vega Baja Municipio, Puerto Rico","County, Total Covered",492,7930,227551479,50437387,1338397,552,28697,27,5.8,381,5.0,23667899,11.6,6245358,14.1,219427,19.6,33,6.4,1687,6.2,"Vega Baja Municipio, Puerto Rico","County, Total Covered",520,8401,254660199,50226426,1463220,583,30314,28,5.7,471,5.9,27108720,11.9,-210961,-0.4,124823,9.3,31,5.6,1617,5.6
3318,72147,"Vieques Municipio, Puerto Rico","County, Total Covered",123,1273,28031070,4622271,140468,424,22025,4,3.4,-120,-8.6,-2400708,-7.9,-2531643,-35.4,-85820,-37.9,4,1.0,174,0.8,"Vieques Municipio, Puerto Rico","County, Total Covered",124,1323,32474823,5940187,213237,472,24556,1,0.8,50,3.9,4443753,15.9,1317916,28.5,72769,51.8,48,11.3,2531,11.5,"Vieques Municipio, Puerto Rico","County, Total Covered",130,1392,34848874,6099268,245713,482,25041,6,4.8,69,5.2,2374051,7.3,159081,2.7,32476,15.2,10,2.1,485,2.0
3319,72149,"Villalba Municipio, Puerto Rico","County, Total Covered",144,3221,86608851,16357815,417846,517,26891,-6,-4.0,-3,-0.1,-225782,-0.3,470550,3.0,31150,8.1,-1,-0.2,-39,-0.1,"Villalba Municipio, Puerto Rico","County, Total Covered",153,3346,92696324,18063523,460455,533,27707,9,6.2,125,3.9,6087473,7.0,1705708,10.4,42609,10.2,16,3.1,816,3.0,"Villalba Municipio, Puerto Rico","County, Total Covered",164,3641,104072221,19654010,523305,550,28583,11,7.2,295,8.8,11375897,12.3,1590487,8.8,62850,13.6,17,3.2,876,3.2
3320,72151,"Yabucoa Municipio, Puerto Rico","County, Total Covered",204,2619,53435618,9440136,254331,392,20407,0,0.0,-17,-0.6,-668893,-1.2,-219303,-2.3,-34315,-11.9,-3,-0.8,-119,-0.6,"Yabucoa Municipio, Puerto Rico","County, Total Covered",204,2615,56456302,10120711,291761,415,21591,0,0.0,-4,-0.2,3020684,5.7,680575,7.2,37430,14.7,23,5.9,1184,5.8,"Yabucoa Municipio, Puerto Rico","County, Total Covered",210,2686,61576838,10235247,326169,441,22929,6,2.9,71,2.7,5120536,9.1,114536,1.1,34408,11.8,26,6.3,1338,6.2
3321,72153,"Yauco Municipio, Puerto Rico","County, Total Covered",411,5450,117943027,26803461,617308,416,21640,-18,-4.2,-470,-7.9,-2421428,-2.0,-2472322,-8.4,-110629,-15.2,25,6.4,1309,6.4,"Yauco Municipio, Puerto Rico","County, Total Covered",429,6165,137407328,33777916,806495,429,22289,18,4.4,715,13.1,19464301,16.5,6974455,26.0,189187,30.6,13,3.1,649,3.0,"Yauco Municipio, Puerto Rico","County, Total Covered",463,6764,163267793,37530583,994490,464,24137,34,7.9,599,9.7,25860465,18.8,3752667,11.1,187995,23.3,35,8.2,1848,8.3
3322,72999,"Unknown Or Undefined, Puerto Rico","County, Total Covered",210,1940,101410481,11675630,317290,1005,52269,-18,-7.9,-106,-5.2,360845,0.4,-1447770,-11.0,-48617,-13.3,55,5.8,2882,5.8,"Unknown Or Undefined, Puerto Rico","County, Total Covered",198,1945,107102405,10799026,317450,1059,55077,-12,-5.7,5,0.3,5691924,5.6,-876604,-7.5,160,0.1,54,5.4,2808,5.4,"Unknown Or Undefined, Puerto Rico","County, Total Covered",199,2599,125697625,15185789,498525,930,48362,1,0.5,654,33.6,18595220,17.4,4386763,40.6,181075,57.0,-129,-12.2,-6715,-12.2
3323,78000,Virgin Islands -- Statewide,"State, Total Covered",3524,36381,1950589413,715775575,16947484,1031,53616,101,3.0,-2041,-5.3,-63557246,-3.2,-38414298,-5.1,-770507,-4.3,23,2.3,1195,2.3,Virgin Islands -- Statewide,"State, Total Covered",3564,34904,1741362235,687930929,16820736,959,49890,40,1.1,-1477,-4.1,-209227178,-10.7,-27844646,-3.9,-126748,-0.7,-72,-7.0,-3726,-6.9,Virgin Islands -- Statewide,"State, Total Covered",3647,34780,1776197333,622835011,15068044,982,51070,83,2.3,-124,-0.4,34835098,2.0,-65095918,-9.5,-1752692,-10.4,23,2.4,1180,2.4
3324,78010,"St. Croix, Virgin Islands","County, Total Covered",1336,17096,1061978517,388573628,9024491,1195,62118,13,1.0,-385,-2.2,29590380,2.9,3827797,1.0,171168,1.9,59,5.2,3060,5.2,"St. Croix, Virgin Islands","County, Total Covered",1369,15121,798891352,318877673,7690463,1016,52834,33,2.5,-1975,-11.6,-263087165,-24.8,-69695955,-17.9,-1334028,-14.8,-179,-15.0,-9284,-14.9,"St. Croix, Virgin Islands","County, Total Covered",1411,14328,726805576,243708790,5906900,976,50728,42,3.1,-793,-5.2,-72085776,-9.0,-75168883,-23.6,-1783563,-23.2,-40,-3.9,-2106,-4.0
3325,78020,"St. John, Virgin Islands","County, Total Covered",305,1491,58904674,36379938,883102,760,39516,16,5.5,-125,-7.7,-4345865,-6.9,-1084073,-2.9,-25035,-2.8,7,0.9,386,1.0,"St. John, Virgin Islands","County, Total Covered",322,1701,75319212,46989610,1123025,851,44271,17,5.6,210,14.1,16414538,27.9,10609672,29.2,239923,27.2,91,12.0,4755,12.0,"St. John, Virgin Islands","County, Total Covered",325,1884,87779165,53415645,1282935,896,46582,3,0.9,183,10.8,12459953,16.5,6426035,13.7,159910,14.2,45,5.3,2311,5.2
3326,78030,"St. Thomas, Virgin Islands","County, Total Covered",1882,17794,829706222,290822009,7039891,897,46628,71,3.9,-1531,-7.9,-88801761,-9.7,-41158022,-12.4,-916640,-11.5,-17,-1.9,-901,-1.9,"St. Thomas, Virgin Islands","County, Total Covered",1873,18082,867151671,322063646,8007248,922,47957,-9,-0.5,288,1.6,37445449,4.5,31241637,10.7,967357,13.7,25,2.8,1329,2.9,"St. Thomas, Virgin Islands","County, Total Covered",1911,18568,961612592,325710576,7878209,996,51789,38,2.0,486,2.7,94460921,10.9,3646930,1.1,-129039,-1.6,74,8.0,3832,8.0
3327,C1010,"Aberdeen, SD MicroSA","MicroSA, Total Covered",1639,20760,1005652236,244858097,1160819,932,48441,-1,-0.1,-806,-3.7,56753550,6.0,-4179737,-1.7,-165885,-12.5,86,10.2,4441,10.1,"Aberdeen, SD MicroSA","MicroSA, Total Covered",1656,21084,1042420856,253926145,1251061,951,49440,17,1.0,324,1.6,36768620,3.7,9068048,3.7,90242,7.8,19,2.0,999,2.1,"Aberdeen, SD MicroSA","MicroSA, Total Covered",1683,20818,1073326844,249476283,1741118,991,51558,27,1.6,-266,-1.3,30905988,3.0,-4449862,-1.8,490057,39.2,40,4.2,2118,4.3
3328,C1014,"Aberdeen, WA MicroSA","MicroSA, Total Covered",2571,21761,1010298872,525184670,5124121,893,46428,165,6.9,-1428,-6.2,5637671,0.6,17781546,3.5,-253685,-4.7,60,7.2,3103,7.2,"Aberdeen, WA MicroSA","MicroSA, Total Covered",2502,22665,1108052031,596421104,7252363,940,48889,-69,-2.7,904,4.2,97753159,9.7,71236434,13.6,2128242,41.5,47,5.3,2461,5.3,"Aberdeen, WA MicroSA","MicroSA, Total Covered",2200,23409,1199970433,662323285,9222657,986,51262,-302,-12.1,744,3.3,91918402,8.3,65902181,11.0,1970294,27.2,46,4.9,2373,4.9
3329,C1018,"Abilene, TX MSA","MSA, Total Covered",4354,67929,3123490880,551848812,8102222,884,45982,47,1.1,-2100,-3.0,54013850,1.8,-25904759,-4.5,-2596069,-24.3,41,4.9,2150,4.9,"Abilene, TX MSA","MSA, Total Covered",4457,69448,3282547313,563255711,9004377,909,47266,103,2.4,1519,2.2,159056433,5.1,11406899,2.1,902155,11.1,25,2.8,1284,2.8,"Abilene, TX MSA","MSA, Total Covered",4549,71821,3678195051,614328003,10258692,985,51214,92,2.1,2373,3.4,395647738,12.1,51072292,9.1,1254315,13.9,76,8.4,3948,8.4
3330,C1022,"Ada, OK MicroSA","MicroSA, Total Covered",1164,18779,885134659,329674730,1532354,906,47135,19,1.7,-340,-1.8,34299033,4.0,4055941,1.2,-142540,-8.5,50,5.8,2633,5.9,"Ada, OK MicroSA","MicroSA, Total Covered",1155,18756,923321549,404182191,3433594,947,49228,-9,-0.8,-23,-0.1,38186890,4.3,74507461,22.6,1901240,124.1,41,4.5,2093,4.4,"Ada, OK MicroSA","MicroSA, Total Covered",1174,19275,1011787481,438955801,3407294,1009,52492,19,1.6,519,2.8,88465932,9.6,34773610,8.6,-26300,-0.8,62,6.5,3264,6.6
3331,C1026,"Adjuntas, PR MicroSA","MicroSA, Total Covered",218,1611,29318017,7384856,220950,350,18200,-4,-1.8,-38,-2.3,146034,0.5,-379505,-4.9,-18331,-7.7,10,2.9,508,2.9,"Adjuntas, PR MicroSA","MicroSA, Total Covered",224,1708,32309167,8212349,253868,364,18912,6,2.8,97,6.0,2991150,10.2,827493,11.2,32918,14.9,14,4.0,712,3.9,"Adjuntas, PR MicroSA","MicroSA, Total Covered",233,1827,37086876,8864483,304386,390,20302,9,4.0,119,7.0,4777709,14.8,652134,7.9,50518,19.9,26,7.1,1390,7.3
3332,C1030,"Adrian, MI MicroSA","MicroSA, Total Covered",1879,23427,1100506382,182990469,4812957,903,46977,43,2.3,-2467,-9.5,-5562760,-0.5,-16311583,-8.2,-885189,-15.5,82,10.0,4261,10.0,"Adrian, MI MicroSA","MicroSA, Total Covered",1924,25042,1216541450,203610038,5304181,934,48581,45,2.4,1615,6.9,116035068,10.5,20619569,11.3,491224,10.2,31,3.4,1604,3.4,"Adrian, MI MicroSA","MicroSA, Total Covered",2005,25538,1257610433,211261101,5519309,947,49245,81,4.2,496,2.0,41068983,3.4,7651063,3.8,215128,4.1,13,1.4,664,1.4
3333,C1038,"Aguadilla-Isabela, PR MSA","MSA, Total Covered",3811,50190,1282152733,255403665,7221186,491,25546,-29,-0.8,-2210,-4.2,-3777355,-0.3,-10177259,-3.8,-835804,-10.4,19,4.0,1005,4.1,"Aguadilla-Isabela, PR MSA","MSA, Total Covered",4006,53564,1422884245,295107179,9150139,511,26564,195,5.1,3374,6.7,140731512,11.0,39703514,15.5,1928953,26.7,20,4.1,1018,4.0,"Aguadilla-Isabela, PR MSA","MSA, Total Covered",4366,57843,1602487696,316764811,10979301,533,27704,360,9.0,4279,8.0,179603451,12.6,21657632,7.3,1829162,20.0,22,4.3,1140,4.3
3334,C1042,"Akron, OH MSA","MSA, Total Covered",18062,303202,16057498771,2565714780,55572104,1018,52960,195,1.1,-19374,-6.0,7866080,0.0,-227165633,-8.1,-7707383,-12.2,61,6.4,3205,6.4,"Akron, OH MSA","MSA, Total Covered",18599,307282,17181805267,2686405717,66383473,1075,55915,537,3.0,4080,1.3,1124306496,7.0,120690937,4.7,10811369,19.5,57,5.6,2955,5.6,"Akron, OH MSA","MSA, Total Covered",19091,312822,18094733239,2753463749,64256240,1112,57844,492,2.6,5540,1.8,912927972,5.3,67058032,2.5,-2127233,-3.2,37,3.4,1929,3.4
3335,C1046,"Alamogordo, NM MicroSA","MicroSA, Total Covered",1241,16824,721300054,230726930,1403302,824,42872,7,0.6,-568,-3.3,39930660,5.9,11791352,5.4,79009,6.0,71,9.4,3694,9.4,"Alamogordo, NM MicroSA","MicroSA, Total Covered",1266,17105,772655608,266209047,1704936,869,45172,25,2.0,281,1.7,51355554,7.1,35482117,15.4,301634,21.5,45,5.5,2300,5.4,"Alamogordo, NM MicroSA","MicroSA, Total Covered",1321,17528,811429367,275306176,1720217,890,46295,55,4.3,423,2.5,38773759,5.0,9097129,3.4,15281,0.9,21,2.4,1123,2.5
3336,C1050,"Albany, GA MSA","MSA, Total Covered",3444,57767,2560114809,485086208,5381845,852,44318,107,3.2,-2614,-4.3,48352107,1.9,2339318,0.5,-842770,-13.5,52,6.5,2719,6.5,"Albany, GA MSA","MSA, Total Covered",3599,58101,2745488188,509758441,5424519,909,47254,155,4.5,334,0.6,185373379,7.2,24672233,5.1,42674,0.8,57,6.7,2936,6.6,"Albany, GA MSA","MSA, Total Covered",3788,58933,2934739169,527699311,5250369,958,49798,189,5.3,832,1.4,189250981,6.9,17940870,3.5,-174150,-3.2,49,5.4,2544,5.4
3337,C1054,"Albany, OR MSA","MSA, Total Covered",3791,45558,2150778218,1177631424,20711273,908,47210,102,2.8,-2314,-4.8,-13617235,-0.6,3343888,0.3,-3353781,-13.9,39,4.5,1998,4.4,"Albany, OR MSA","MSA, Total Covered",3947,47237,2313268217,1280326442,28362620,942,48972,156,4.1,1679,3.7,162489999,7.6,102695018,8.7,7651347,36.9,34,3.7,1762,3.7,"Albany, OR MSA","MSA, Total Covered",4090,49014,2544131609,1443913960,29247565,998,51906,143,3.6,1777,3.8,230863392,10.0,163587518,12.8,884945,3.1,56,5.9,2934,6.0
3338,C1058,"Albany-Schenectady-Troy, NY MSA","MSA, Total Covered",23941,414158,26247609069,3513423886,80506459,1219,63376,106,0.4,-34265,-7.6,455331080,1.8,-172011355,-4.7,-1061758,-1.3,113,10.2,5858,10.2,"Albany-Schenectady-Troy, NY MSA","MSA, Total Covered",23874,420988,28388916253,3777150893,138132947,1297,67434,-67,-0.3,6830,1.6,2141307184,8.2,263727007,7.5,57626488,71.6,78,6.4,4058,6.4,"Albany-Schenectady-Troy, NY MSA","MSA, Total Covered",24737,431837,30580127465,4008276426,117307930,1362,70814,863,3.6,10849,2.6,2191211212,7.7,231125533,6.1,-20825017,-15.1,65,5.0,3380,5.0
3339,C1062,"Albemarle, NC MicroSA","MicroSA, Total Covered",1433,18474,728332878,294170328,1450620,758,39424,66,4.8,-928,-4.8,10933555,1.5,193692,0.1,-76765,-5.0,47,6.6,2449,6.6,"Albemarle, NC MicroSA","MicroSA, Total Covered",1482,18881,778478872,321342280,1681733,793,41231,49,3.4,407,2.2,50145994,6.9,27171952,9.2,231113,15.9,35,4.6,1807,4.6,"Albemarle, NC MicroSA","MicroSA, Total Covered",1592,19932,890528341,381453875,2135659,859,44678,110,7.4,1051,5.6,112049469,14.4,60111595,18.7,453926,27.0,66,8.3,3447,8.4
3340,C1066,"Albert Lea, MN MicroSA","MicroSA, Total Covered",823,11394,513317612,235008301,1988360,866,45053,8,1.0,-693,-5.7,3120229,0.6,4122834,1.8,-160794,-7.5,54,6.7,2841,6.7,"Albert Lea, MN MicroSA","MicroSA, Total Covered",816,11419,528223530,239975346,1878097,890,46260,-7,-0.9,25,0.2,14905918,2.9,4967045,2.1,-110263,-5.5,24,2.8,1207,2.7,"Albert Lea, MN MicroSA","MicroSA, Total Covered",831,11679,570429184,263961694,1915537,939,48844,15,1.8,260,2.3,42205654,8.0,23986348,10.0,37440,2.0,49,5.5,2584,5.6
3341,C1070,"Albertville, AL MicroSA","MicroSA, Total Covered",2125,37252,1497772352,321185119,2984396,773,40207,-1,0.0,-802,-2.1,66162909,4.6,1636094,0.5,-163736,-5.2,50,6.9,2586,6.9,"Albertville, AL MicroSA","MicroSA, Total Covered",2214,38005,1620196486,332737871,4764570,820,42631,89,4.2,753,2.0,122424134,8.2,11552752,3.6,1780174,59.6,47,6.1,2424,6.0,"Albertville, AL MicroSA","MicroSA, Total Covered",2335,38984,1753165113,348078967,3691076,865,44971,121,5.5,979,2.6,132968627,8.2,15341096,4.6,-1073494,-22.5,45,5.5,2340,5.5
